,dataset,checkpoint,id_median,ood_median,id_iqr,ood_iqr,noise_rate,ood_dataset,seed,scores_max,scores_min
134,cifar10_noisy_agg,last*.ckpt,0.99886644,0.8025775,0.014539167284965515,0.364586278796196,0.09009999999999996,mnist,s2,0.99999917,0.19122347
135,cifar10_noisy_agg,last*.ckpt,0.99886644,0.8620838,0.014539167284965515,0.326315775513649,0.09009999999999996,svhn,s2,0.99999917,0.19122347
136,cifar10_noisy_agg,last*.ckpt,0.99886644,0.8293552,0.014539167284965515,0.35102880001068115,0.09009999999999996,texture,s2,0.99999917,0.19122347
137,cifar10_noisy_agg,last*.ckpt,0.99886644,0.84948754,0.014539167284965515,0.35687118768692017,0.09009999999999996,food101,s2,0.99999917,0.19122347
138,cifar10_noisy_agg,last*.ckpt,0.99886644,0.85293984,0.014539167284965515,0.3513149172067642,0.09009999999999996,stanfordproducts,s2,0.99999917,0.19122347
139,cifar10_noisy_agg,last*.ckpt,0.99886644,0.7980069,0.014539167284965515,0.36384931206703186,0.09009999999999996,eurosat,s2,0.99999917,0.19122347
140,cifar10_noisy_agg,last*.ckpt,0.9987089,0.9041817,0.014456599950790405,0.31671561300754547,0.09009999999999996,imagenet6_test,s20,1.0,0.16786535
141,cifar10_noisy_agg,last*.ckpt,0.9987089,0.8608259,0.014456599950790405,0.32941457629203796,0.09009999999999996,mnist,s20,1.0,0.16786535
142,cifar10_noisy_agg,last*.ckpt,0.9987089,0.9014619,0.014456599950790405,0.29462021589279175,0.09009999999999996,svhn,s20,1.0,0.16786535
143,cifar10_noisy_agg,last*.ckpt,0.9987089,0.8201611,0.014456599950790405,0.353644996881485,0.09009999999999996,texture,s20,1.0,0.16786535
144,cifar10_noisy_agg,last*.ckpt,0.9987089,0.85449445,0.014456599950790405,0.35357576608657837,0.09009999999999996,food101,s20,1.0,0.16786535
145,cifar10_noisy_agg,last*.ckpt,0.9987089,0.8519875,0.014456599950790405,0.3387761265039444,0.09009999999999996,stanfordproducts,s20,1.0,0.16786535
146,cifar10_noisy_agg,last*.ckpt,0.9987089,0.8665551,0.014456599950790405,0.29590028524398804,0.09009999999999996,eurosat,s20,1.0,0.16786535
147,cifar10_noisy_agg,best.ckpt,0.9987827,0.89141846,0.013089165091514587,0.3135363608598709,0.09009999999999996,imagenet6_test,s0,0.9999995,0.17805848
148,cifar10_noisy_agg,best.ckpt,0.9987827,0.8089974,0.013089165091514587,0.35887421667575836,0.09009999999999996,mnist,s0,0.9999995,0.17805848
149,cifar10_noisy_agg,best.ckpt,0.9987827,0.81426543,0.013089165091514587,0.36194710433483124,0.09009999999999996,svhn,s0,0.9999995,0.17805848
150,cifar10_noisy_agg,best.ckpt,0.9987827,0.83591914,0.013089165091514587,0.35156257450580597,0.09009999999999996,texture,s0,0.9999995,0.17805848
151,cifar10_noisy_agg,best.ckpt,0.9987827,0.8611809,0.013089165091514587,0.34581679105758667,0.09009999999999996,food101,s0,0.9999995,0.17805848
152,cifar10_noisy_agg,best.ckpt,0.9987827,0.85130084,0.013089165091514587,0.3414045125246048,0.09009999999999996,stanfordproducts,s0,0.9999995,0.17805848
153,cifar10_noisy_agg,best.ckpt,0.9987827,0.8416204,0.013089165091514587,0.3327650874853134,0.09009999999999996,eurosat,s0,0.9999995,0.17805848
154,cifar10_noisy_agg,best.ckpt,0.9986309,0.8939794,0.017665907740592957,0.31654559075832367,0.09009999999999996,imagenet6_test,s2,0.99999917,0.16351323
155,cifar10_noisy_agg,best.ckpt,0.9986309,0.77466166,0.017665907740592957,0.3667488396167755,0.09009999999999996,mnist,s2,0.99999917,0.16351323
