,dataset,checkpoint,id_median,ood_median,id_iqr,ood_iqr,noise_rate,ood_dataset,seed,scores_max,scores_min
163,cifar10_noisy_agg,best.ckpt,7.273588,3.986154,3.3398854732513428,1.3531970977783203,0.09009999999999996,svhn,s20,17.163057,0.67213607
164,cifar10_noisy_agg,best.ckpt,7.273588,4.0245767,3.3398854732513428,2.1706547141075134,0.09009999999999996,texture,s20,17.163057,0.67213607
165,cifar10_noisy_agg,best.ckpt,7.273588,4.0014997,3.3398854732513428,1.9948961734771729,0.09009999999999996,food101,s20,17.163057,0.67213607
166,cifar10_noisy_agg,best.ckpt,7.273588,4.582445,3.3398854732513428,2.152846932411194,0.09009999999999996,stanfordproducts,s20,17.163057,0.67213607
167,cifar10_noisy_agg,best.ckpt,7.273588,3.4139128,3.3398854732513428,2.098576843738556,0.09009999999999996,eurosat,s20,17.163057,0.67213607
168,cifar10_noisy_agg,last*.ckpt,15.725372,9.802681,5.828084468841553,4.658647179603577,0.09009999999999996,imagenet6_test,s0,22.575289,1.3419524
169,cifar10_noisy_agg,last*.ckpt,15.725372,9.177601,5.828084468841553,4.766116738319397,0.09009999999999996,mnist,s0,22.575289,1.3419524
170,cifar10_noisy_agg,last*.ckpt,15.725372,7.958787,5.828084468841553,3.1876245737075806,0.09009999999999996,svhn,s0,22.575289,1.3419524
171,cifar10_noisy_agg,last*.ckpt,15.725372,7.950141,5.828084468841553,4.333721280097961,0.09009999999999996,texture,s0,22.575289,1.3419524
172,cifar10_noisy_agg,last*.ckpt,15.725372,9.5512705,5.828084468841553,4.712147235870361,0.09009999999999996,food101,s0,22.575289,1.3419524
173,cifar10_noisy_agg,last*.ckpt,15.725372,9.21484,5.828084468841553,4.40586256980896,0.09009999999999996,stanfordproducts,s0,22.575289,1.3419524
174,cifar10_noisy_agg,last*.ckpt,15.725372,8.27074,5.828084468841553,3.7423455715179443,0.09009999999999996,eurosat,s0,22.575289,1.3419524
175,cifar10_noisy_agg,last*.ckpt,16.062767,9.989172,6.774035453796387,5.012427091598511,0.09009999999999996,imagenet6_test,s2,24.402557,1.6068783
176,cifar10_noisy_agg,last*.ckpt,16.062767,9.515235,6.774035453796387,4.6297125816345215,0.09009999999999996,mnist,s2,24.402557,1.6068783
177,cifar10_noisy_agg,last*.ckpt,16.062767,9.128007,6.774035453796387,3.868032693862915,0.09009999999999996,svhn,s2,24.402557,1.6068783
178,cifar10_noisy_agg,last*.ckpt,16.062767,8.671984,6.774035453796387,4.3335700035095215,0.09009999999999996,texture,s2,24.402557,1.6068783
179,cifar10_noisy_agg,last*.ckpt,16.062767,9.108046,6.774035453796387,4.885674953460693,0.09009999999999996,food101,s2,24.402557,1.6068783
180,cifar10_noisy_agg,last*.ckpt,16.062767,9.240548,6.774035453796387,4.823035836219788,0.09009999999999996,stanfordproducts,s2,24.402557,1.6068783
181,cifar10_noisy_agg,last*.ckpt,16.062767,8.227325,6.774035453796387,3.5102628469467163,0.09009999999999996,eurosat,s2,24.402557,1.6068783
182,cifar10_noisy_agg,last*.ckpt,16.139074,10.129053,6.575538396835327,5.260349273681641,0.09009999999999996,imagenet6_test,s20,23.949713,1.6734006
183,cifar10_noisy_agg,last*.ckpt,16.139074,9.473747,6.575538396835327,4.80284059047699,0.09009999999999996,mnist,s20,23.949713,1.6734006
184,cifar10_noisy_agg,last*.ckpt,16.139074,9.174101,6.575538396835327,3.8496042490005493,0.09009999999999996,svhn,s20,23.949713,1.6734006
185,cifar10_noisy_agg,last*.ckpt,16.139074,8.433048,6.575538396835327,4.085989356040955,0.09009999999999996,texture,s20,23.949713,1.6734006
186,cifar10_noisy_agg,last*.ckpt,16.139074,9.657933,6.575538396835327,4.918276786804199,0.09009999999999996,food101,s20,23.949713,1.6734006
187,cifar10_noisy_agg,last*.ckpt,16.139074,9.259151,6.575538396835327,4.747254014015198,0.09009999999999996,stanfordproducts,s20,23.949713,1.6734006
188,cifar10_noisy_agg,last*.ckpt,16.139074,8.703064,6.575538396835327,3.387601375579834,0.09009999999999996,eurosat,s20,23.949713,1.6734006
